_id,LibraryName,ID,Question,Answer,Category,Keyword,RelatedQ,adjusted_Category
5f3e199ea9a4c23528871e46,國立金門大學圖書館,8, 該如何繳交逾期滯還金？,讀者可於還書時一併繳納滯還金，並由本館開立收據，且必須繳清款項後才能再借書及線上預約圖書。,圖書借閱,false,false,借閱規則及服務
5f3e199ea9a4c23528871e47,國立金門大學圖書館,9,逾期滯還金如何計算？,讀者借閱館藏資料未如期歸還者，每冊每逾一日須課以新台幣5元之滯還金，並暫停其借書權利，直至歸還圖書，並繳清滯還金為止(未滿二十歲者得選擇繳交滯還金或以愛校服務折抵，每小時可折抵之金額依學校工讀標準計算，服務時數最少為三十分鐘)，罰金以不超過圖書定價2倍為原則。倘讀者於閉館時，利用自助還書箱進行還書，則還書日期之認定以閉館起始日為還書日。如因天然災害或其他不可歸責之原因，致無法如期還書並提出相關證明者，則由逾期日數中扣除。可參考本館借書規則之規定。,圖書借閱,false,false,借閱規則及服務
5f3e199ea9a4c23528871e48,國立金門大學圖書館,10,如何得知滯還金累計之金額？如何得知是否有積欠未繳之滯還金？,讀者可於還書時一併繳納滯還金，並由本館開立收據，且必須繳清款項後才能再借書及線上預約圖書。,圖書借閱,false,false,借閱規則及服務
5f3e199ea9a4c23528871e49,國立金門大學圖書館,11, 逾期罰款不繳，有何影響？, 教職員工離職或出國進修，學生畢業離校或休、退學，均應悉數歸還借閱之資料，並繳清逾期滯還金，否則不得辦理離職（校）手續。請參考本館借書規則之規定。,圖書借閱,false,false,資料借還
5f3e199ea9a4c23528871e4a,國立金門大學圖書館,12, 因為沒有收到圖書館的通知才逾期歸還，應該不用課滯還金吧？,讀者不得以未收到通知為理由拒繳滯還金，因借書規則載明讀者借書期限及可借冊數，且讀者借出圖書時，館員均告知到期日，之後如有續借或滯還金之計算皆以該日期計算，因此已逾到期日仍未歸還圖書者，即以滯還金計算之。本館已全面以電子郵件方式傳遞借還書相關通知，請讀者務必登記常用之 E-mail 帳號以利圖書館通知作業。讀者如未在本館留下 E-mail 帳號資料，或因信箱爆滿、網路伺服器問題等情形以致無法收到通知，將無法得到借還書電子郵件通知服務。建議讀者應常常上網確認個人借閱紀錄。,圖書借閱,false,false,借閱規則及服務
5f3e199ea9a4c23528871e4b,國立金門大學圖書館,13, 圖書館實施借書逾期不還課滯還金後，還會有罰停借的情形嗎？,讀者必須還清所有逾期的書及繳清滯還金後，才會恢復借書權利。因此，讀者一旦有逾期的書或還書後有逾期滯還金未繳清者，將暫時失去借書權利（含續借及預約圖書）。可參考本館借書規則之規定。,圖書借閱,false,false,圖書借閱
5f3e199ea9a4c23528871e4c,國立金門大學圖書館,14, 預約書到館多久沒去借，會被取消該預約書的借書權利？,讀者線上預約之圖書，將於該書歸還本館後翌日起每隔3日即發送 E-mail 通知到館取書，倘於3次通知後仍未到館辦理借出，則將圖書上架或轉給下一位預約順位之讀者。至於未留電子郵件帳號之讀者，則請自行連上本館館藏目錄查閱個人借閱狀況是否預約書已到，因此建議讀者登錄常用之 E-mail 帳號，以便圖書館通知，而不致損失借書權利。,圖書借閱,false,false,借閱規則及服務
5f3e199ea9a4c23528871e4d,國立金門大學圖書館,15, 為什麼我預約的書被別人借走了？,讀者預約的書被別人借走有幾種情形：1. 預約順位非第一位 讀者在預約前須注意此書之狀態，如若顯示「已被外借/yyyy/mm/dd（預約/1人預約）」    則表示此書已有他人預約，讀者再預約的話就變第二順位，    亦即此書歸還後會先保留給第一位預約者，之後再依序提供給其他順位的預約者。2. 超過取書期限    預約書在回館後，本館會依據預約者的資料依序通知讀者前來借書，    倘於3次通知後仍未到館辦理借出，則取消其預約，並將書上架或轉給下一順位預約者。,圖書借閱,false,false,圖書借閱
5f3e199ea9a4c23528871e4e,國立金門大學圖書館,16, 借閱的圖書何時可以辦理續借？,借書期滿如無他人預約，可在期滿前三日內或到期日當天到館或透過網路由圖書館自動化系統公用目錄線上辦理續借，但需符合下列條件︰1. 讀者目前所借圖書皆未逾期。2. 無積欠逾期滯還金或賠書款等。3. 所要續借的書未被其他人「預約」。4. 所要續借之書尚未超過得續借次數。可參考本館借書規則之規定。,圖書借閱,false,false,續借
5f3e199ea9a4c23528871e4f,國立金門大學圖書館,17,向圖書館借的書遺失了，該如何處理？,請立即至圖書館辦理賠償手續，以免因逾期另須加計滯還金。處理程序如下：借出圖書如有遺失及缺損情形，借書人應賠償相同資料乙冊（件），如有新版本，則以新版代替之；並繳交圖書處理費每冊（件）100元。若因絕版無法購得，則以本館購買該書之價格（即登錄價）5倍賠償之。無登錄價者，中文圖書賠償二千元，外文圖書賠償三千元。成套圖書遺失其中單冊，應照全套書籍賠償。遺失書未辦理償還前，如有逾期，仍須繳交罰款。可參考本館借書規則之規定。,圖書借閱,false,false,借閱規則及服務
5f3e199ea9a4c23528871e50,國立金門大學圖書館,18,期刊、參考書、珍藏書可以外借嗎？,學術性期刊、參考書、珍藏書限於館內閱覽，不提供外借。為使期刊資源充分利用，本館自102年10月11日起提供當年度訂購之一般性期刊之過期卷期外借服務。適用對象：本校教職員工生。1. 期刊借閱僅限本館當年度訂購之一般性過期期刊，一般性當期期刊、學術性期刊、裝訂後之合訂本一律不外借。2. 外借期刊以2冊為限，借期3天，並納入讀者借閱總冊數，不得預約、續借。3. 歸還期刊時，應至流通櫃台辦理，不得使用還書箱歸還，違者停止借閱權利30天。,圖書借閱,false,false,借書問題
5f3e199ea9a4c23528871e51,國立金門大學圖書館,19,圖書附件如何借閱？,圖書附件之借期與該書借期相同，歸還時請臨櫃歸還，勿夾置書中或投入還書箱中，若無法同時一併歸還圖書與附件，將視為未完成歸還程序。,圖書借閱,false,false,圖書借閱
5f3e199ea9a4c23528871e52,國立金門大學圖書館,20,可以幫同學代借或代還圖書嗎？,圖書借閱僅限讀者本人持個人證件辦理，請勿找他人代借，還書則無限制；惟為避免日後發生爭議，請讀者本人務必親自再與圖書館確認書籍是否已全數歸還。,圖書借閱,false,false,資料借還
5f3e199ea9a4c23528871e53,國立金門大學圖書館,21,書籍如果遺失，那麼罰款是否無限期一直增加，加到你買到書為止嗎？,讀者如遺失借閱的書籍，應於到期日前儘速辦理理賠手續，以免造成逾期。可購買原書抵賠，另每本書罰款上限為該書定價2倍，無法查得現價及定價者，中文書上限為二千元；外文書上限為三千元，可參考本館借書規則之規定。,false,false,false,資料借還
5f3e199ea9a4c23528871e54,國立金門大學圖書館,22,什麼是全國文獻傳遞服務？,它是一項館際文獻複印／圖書互借的服務。當您需要的資料本館沒有館藏時，便可透過這項服務取得文獻。第一次使用必須先申請帳號，申請程序及相關說明，請先參考館際互借服務說明。,館際合作,false,false,館際互借與複印
5f3e199ea9a4c23528871e55,國立金門大學圖書館,23, 如何申請館際複印／互借？,申請前先查證本館館藏目錄，確定無此館藏後，可透過全國文獻傳遞服務系統（必須先註冊）查詢館藏單位後，申請館際文獻複印或圖書借閱(收費依各館規定)，,館際合作,false,false,館際合作
5f3e199ea9a4c23528871e56,國立金門大學圖書館,24,如何借用校外圖書館的資料？,1. 請查明館藏單位後，至全國文獻傳遞服務系統（NDDS），填寫申請單即可。2. 向流通櫃檯借合作圖書館之「館際互借圖書證」親至該館借書。( 詳見說明 )3. 親至存藏館閱覽。,館際合作,false,false,館際合作
5f3e199ea9a4c23528871e57,國立金門大學圖書館,25, 持館際借書證可以預約書籍嗎？,每張借書證可借5本書，借期依各館規定，目前均為3週，不提供續借、預約。有關逾期罰款部分依各館之規定。詳見本館服務項目/館際互借服務,館際合作,false,false,館際合作
5f3e199ea9a4c23528871e58,國立金門大學圖書館,26,畢業後還可以繼續使用全國文獻傳遞服務系統嗎？,本服務僅限於仍在校的教職員工及學生，畢業後帳號就會失效，若您自大學部畢業但為本校研究所新生或是延畢生，如仍須繼續使用，請與本館連絡，以便延長帳號時效。,館際合作,false,false,館際互借與複印
5f3e199ea9a4c23528871e59,國立金門大學圖書館,27,如何辦理縣民借書證？,"金門縣民可持「縣民卡」並攜帶相關身份證明文件至本館流通櫃台辦理開卡程序。縣民卡開卡完成後，並依縣民借書規則繳交保證金新臺幣1,000元，即可辦理借書。倘不再有借書需求，請提供本人存摺影本予本館辦理退還保證金程序。若圖書有逾期，則必須繳清逾期滯還金後，方可退回保證金。",縣民服務,false,false,縣民服務
5f3e199ea9a4c23528871e5a,國立金門大學圖書館,28,縣民借書證可借幾本書？,以15冊為限，期限30天，可續借1次，期限2週。,縣民服務,false,false,縣民服務
5f3e199ea9a4c23528871e5b,國立金門大學圖書館,29,縣民可以使用電子資源嗎？可以申請帳號密碼嗎？,可親至館內使用，除本校教職員工及學生外，校外人士無法申請帳號及密碼於校外連線使用。,縣民服務,false,false,校友服務
5f3e199ea9a4c23528871e5c,國立金門大學圖書館,30, 可以當天預約討論室嗎？,可以的。申請人可向本館流通台提出申請，本館將依申請時間之先後順序安排分配。,場地使用,false,false,場地及設施
5f3e199ea9a4c23528871e5d,國立金門大學圖書館,31, 如何借用討論室？,凡本校教職員工生均得向本館提出申請，使用人數應達5人以上（含），以4小時為原則，借用人需按排定之討論室使用，不得交換或轉讓他人，違者停止使用權。詳見「國立金門大學圖書館討論室使用辦法」。,場地使用,false,false,場地使用
5f3e199ea9a4c23528871e5e,國立金門大學圖書館,32,如何申請短期研究小間？寒暑假可以申請嗎？,本校專任教師、職員、行政助理、研究人員、研究助理及碩士班學生，為從事於論文寫作、學術研究而需就本館參考大量資料時，均得向本館提出申請，寒暑假亦可申請。詳見「國立金門大學圖書館研究小間使用規定」。,場地使用,false,false,場地使用
5f3e199ea9a4c23528871e5f,國立金門大學圖書館,33, 誰可以使用圖書館閱覽室？, 本館閱覽室開放予本校學生、教職員工及縣民使用。開放時間:週一~週五：上午8時至晚上10時週六~週日：上午8時30分至晚上10時30分(國定假日不開放；寒、暑假開放時間另行公告)目前因應新冠肺炎防疫措施，閱覽室暫不開放使用。,場地使用,false,false,場地使用
5f3e199ea9a4c23528871e60,國立金門大學圖書館,34,如何知道某種期刊有沒有館藏？,請查詢本館館藏目錄／期刊查詢。,期刊閱覽,false,false,期刊
5f3e199ea9a4c23528871e61,國立金門大學圖書館,35,何謂「現刊」(current issues)及「合刊」(bound issues)？,「現刊」是指該年度所出刊、尚未裝訂之現期期刊；「合刊」則是指非該年所出版之過期期刊，以合訂本形式典藏。,期刊閱覽,false,false,期刊閱覽
5f3e199ea9a4c23528871e62,國立金門大學圖書館,36,本館館藏目錄查到的期刊，為何架上找不到？,1. 其他讀者正在使用或未歸架：    可能在閱覽桌上、影印室、書車上或其他讀者手上。 2. 送裝訂中：    如果是已到館的期刊，整卷、整年或部份完整而連續的卷期都不在架上時，    有可能是 「送裝訂」。3. 被上錯架：    可在期刊架前後左右上下大略找找看。4. 期刊改刊名：    本館期刊排列方式，係依刊名字母順序或中文筆劃排列，若刊名更改則分置他處。    如果架上期刊只到某卷期就沒有了，請查詢本館館藏目錄找出新刊名以確定架位。 5. 未裝訂、已裝訂之期刊分置於不同樓層：     尚未裝訂之新到卷期置於2樓現期期刊區；已裝訂之卷期置於4樓之裝訂期刊區。,期刊閱覽,false,false,期刊閱覽
5f3e199ea9a4c23528871e63,國立金門大學圖書館,37,館內的過期期刊放在哪裡？,未裝訂的期刊置於2樓現期期刊架上，已裝訂的期刊則放置於4樓裝訂期刊區，按刊名排列。或可洽二樓流通櫃檯諮詢。,期刊閱覽,false,false,期刊
5f3e199ea9a4c23528871e64,國立金門大學圖書館,38,為什麼有些期刊沒有合訂本呢？,期刊不一定有現刊就一定有合訂本，圖書館在經費及空間的原則考量下，休閒性、流行性或較無學術參考價值的期刊均不裝訂合訂本。,期刊閱覽,false,false,圖書借閱常見問題
5f3e199ea9a4c23528871e65,國立金門大學圖書館,39,過期的英語學習雜誌可以借閱嗎？,適用對象：本校教職員工生注意事項：1. 當年度的過期期刊，每次可外借2冊，借期3天（不含閉館日），不得預約或續借。2. 歸還時，請親洽櫃台辦理，不得使用還書箱歸還。3. 期刊逾期時悉依《國立金門大學圖書館借書規則》第五條辦理。4. 不是當年度的過期期刊，本館採閉架典藏，可洽詢櫃台並填寫調閱單，調出後限館內閱覽。本館IP範圍內（含校外連線）可使用「空中英語教室影音典藏學習系統」，線上隨選閱覽影音資料及音訊檔案，歡迎讀者多加利用。◎ 空中英語教室(Video)收錄範圍：101/06/01~102/05/31+102/08/01~103/05/31◎ 彭蒙惠英語(Audio)收錄範圍：102/08/01~103/05/31,期刊閱覽,false,false,期刊閱覽
5f3e199ea9a4c23528871e66,國立金門大學圖書館,40, 使用資料庫一直無法連線成功，原因何在？,當連線資料庫一直無法成功時，有可能是該資料庫上線人數已滿，需避開尖鋒時段再連用，或相關設定未完成，可參見「電子資源校外連線服務」說明。,電子資源,false,false,電子資源
5f3e199ea9a4c23528871e67,國立金門大學圖書館,41,使用電子資源出現帳號密碼，怎麼辦？,本館購置的電子資源，多數限本校 IP 連用，在校園內均可使用；在校外連用時，必須透過 proxy 的認證機制方可使用，若不斷出現帳號密碼，應是未通過認證機制，如果您忘記 E-mail 帳號及密碼，請於上班時間到本校計網中心查詢。,電子資源,false,false,電子資源
5f3e199ea9a4c23528871e68,國立金門大學圖書館,42, 我畢業/退休離校後，是不是還可以連線使用學校訂購的資料庫？,很抱歉，一旦您畢業 / 退休離校之後便無法繼續在校外連線使用資料庫。不過，您可以進到校園內來使用這些資料庫，本館所採購之資料庫在本校 IP 網域範圍內皆可使用。,電子資源,false,false,電子資源
5f3e199ea9a4c23528871e69,國立金門大學圖書館,43, 在校外連線資料庫查詢，需要做什麼設定？,詳見「電子資源校外連線服務」。如果您通過認證，即可以連線使用資料庫，如果您忘記 E-mail 帳號及密碼，請於上班時間到本校計網中心查詢。,電子資源,false,false,電子資源
5f3e199ea9a4c23528871e6a,國立金門大學圖書館,41,使用電子資源出現帳號密碼，怎麼辦？,本館購置的電子資源，多數限本校 IP 連用，在校園內均可使用；在校外連用時，必須透過 proxy 的認證機制方可使用，若不斷出現帳號密碼，應是未通過認證機制，如果您忘記 E-mail 帳號及密碼，請於上班時間到本校計網中心查詢。,電子資源,false,false,電子資源
5f3e199ea9a4c23528871e6b,國立金門大學圖書館,42, 我畢業/退休離校後，是不是還可以連線使用學校訂購的資料庫？,很抱歉，一旦您畢業 / 退休離校之後便無法繼續在校外連線使用資料庫。不過，您可以進到校園內來使用這些資料庫，本館所採購之資料庫在本校 IP 網域範圍內皆可使用。,電子資源,false,false,電子資源
5f3e199ea9a4c23528871e6c,國立金門大學圖書館,43, 在校外連線資料庫查詢，需要做什麼設定？,詳見「電子資源校外連線服務」。如果您通過認證，即可以連線使用資料庫，如果您忘記 E-mail 帳號及密碼，請於上班時間到本校計網中心查詢。,電子資源,false,false,電子資源
5f3e199ea9a4c23528871e6d,國立金門大學圖書館,44, 如何選擇適合的電子資源，找到較多切合需要的資料？,每個人的資訊需求皆不同，所研究的學科領域亦有出入，因此應該先釐清自己的需求，再去選擇最適合的電子資源。請讀者參考本館網站各資料庫內容範圍簡介，選擇合適者進行查詢。,電子資源,false,false,電子資源
5f3e199ea9a4c23528871e6e,國立金門大學圖書館,45, 影印機若無法操作應如何處理？,請洽二樓流通櫃台人員協助。,設備使用,false,false,影印問題
5f3e199ea9a4c23528871e6f,國立金門大學圖書館,46,若自己帶筆記型電腦入館，該如何上網？,1.本校師生設定方式請參考認識本館／館內無線上網說明。2.校外人士可憑身份證件向流通櫃檯申請無限上網之帳號及密碼。,設備使用,false,false,關於空間設備
5f3e199ea9a4c23528871e70,國立金門大學圖書館,47, 二樓電腦查詢台可以列印資料嗎？可以存取隨身碟的檔案嗎？,可以。請在所使用的電腦送出列印指令後，至流通櫃台旁影印室利用自助式列印機付費取件。,設備使用,false,false,設備使用
5f3e199ea9a4c23528871e71,國立金門大學圖書館,48, 行動不便者如何入館？,因顧慮到讀者進入本館時行走安全，本館兩側斜坡用圍欄封阻，以防止汽機車停至本館門口， 行動不便者請從圖書館1F無障礙坡道轉搭電梯至2F入館，不便之處敬請見諒。,其他,false,false,其他
5f3e199ea9a4c23528871e72,國立金門大學圖書館,49,我的學生證為什麼沒有辦法刷卡進館？,可能刷卡動作太快，系統來不及感應、證件有折損等。無法刷卡的讀者可至流通櫃檯換取臨時閱覽證入館。,其他,false,false,其他
5f3e199ea9a4c23528871e73,國立金門大學圖書館,50,食物可以帶進館嗎？,不可以。食物、飲料請勿帶進館，以維護館內的清潔，避免招來蟲鼠。詳見「國立金門大學圖書館入館須知」。,其他,false,false,其他
5f3e199ea9a4c23528871e74,國立金門大學圖書館,51, 如何查詢個人借閱紀錄？,請連線至本館首頁「服務項目」項下之「查詢個人借閱狀況/資料修改」。,其他,false,false,其他
5f3e199ea9a4c23528871e75,國立金門大學圖書館,52,我有一些私人藏書，想送給圖書館，該怎麼辦？,本館依據「國立金門大學圖書捐贈獎勵辦法」處理受贈圖書作業，其相關事項如下： 1. 捐贈者捐贈書刊資料前請先與本館承辦人聯絡，電話為 (082)313-356，    贈送書刊之典藏單位及其陳列、轉贈或其他處理方式，得由本館決定。2. 贈送書刊不符著作權法及版權相關法令規定者，本館無法入藏。3. 本館接受入藏之贈書，將專函致謝。,其他,false,false,其他
5f3e199ea9a4c23528871e76,國立金門大學圖書館,53,校外人士進圖書館，有哪些規定？,校外人士須年滿12歲以上，憑身分證、駕照、他校學生證等有效證件，於服務台填妥表格換取臨時閱覽證入館，離館時換回證件，未攜帶證件者，本館得拒絕其入館，逾期未換回之各種證件本館不負保管之責。,其他,false,false,其他
5f3e199ea9a4c23528871e77,國立金門大學圖書館,54, 非金門縣籍之校外人士可以借書嗎？,本校圖書館為教育機構，以服務金大教職員生為主，並基於回饋地方之理念提供金門縣民申辦借書證、開放紙本圖書外借，相關借閱辦法請參見《國立金門大學圖書館開放金門縣民借閱圖書辦法》，目前不開放非金門縣籍之校外人士申辦借書證。,其他,false,false,其他
5f3e199ea9a4c23528871e78,國立金門大學圖書館,55,過期報紙在那裡？是否有電子版？,1. 當日報紙：放置於二樓閱報區。2. 當月報紙存置於閱報區書櫃上。,其他,false,false,館藏資源
5f3e199ea9a4c23528871e79,國立金門大學圖書館,56, 學生證件遺失了，該如何處理？又如何借書？學生證損壞了如何借書？,學生證確定遺失了，請儘速到教務處註冊組辦理補發事宜，同時為避免被冒用借書，請通知圖書館辦理借書證失效。,其他,false,false,其他
5f3e199ea9a4c23528871e7a,國立金門大學圖書館,57,東西遺忘在館內，要去哪邊認領？,如有人拾獲並送交本館，便可至二樓流通櫃檯認領。,其他,false,false,其他
5f3e199ea9a4c23528871e7b,國立金門大學圖書館,58,畢業離校或休學或退學時，圖書館方面要在哪裡辦理手續？,請至本館二樓行政辦公區辦理相關手續。,其他,false,false,其他
5f3e1882a9a4c23528871e04,國立高雄大學圖書資訊館,true,有大量資料傳輸需求時該怎麼辦？,因教學研究或計畫所需，需進行大量資料傳輸時，可透過下列方式進行申請：1、填寫「資訊服務申請表」，簡述資料用途、申請期限與資訊設備IP位址，回擲本館網路通訊組即可。2、將資料用途、申請期限、單位系所、使用者與資訊設備IP位址，Email 到 abuse@nuk.edu.tw 即可。,校園網路,false,false,校園網路
5f3e1882a9a4c23528871e05,國立高雄大學圖書資訊館,2,使用校園網路是否有流量之限制？,依據『國立高雄大學校園網路使用規範』，本校針對校園網路之使用，原則以每日10GBytes為流量管控之依據。超過網路流量遭限制存取網路資源之使用者，可填寫『網路異常說明單』說明原因回擲本館，即可恢復使用權限。此流量管控之標準並不包含學生宿舍網路（另訂有『國立高雄大學學生宿舍網路管理辦法』）。,校園網路,false,false,校園網路
5f3e1882a9a4c23528871e06,國立高雄大學圖書資訊館,3,網路連線速度與問題之自我檢測,網頁開啟速度或說網路連線速度與問題之檢查，基本上可分為三個部分來說明：一為個人端連線裝置的問題、一為為系統服務端之負載問題，最後網路設備與實體線路的問題。其中又以個人端連線裝置影響連線速度所佔的比例較高，茲提出幾點檢查與判斷之方向供使用者參考。1、個人端連線裝置[個人連線裝置中毒]這是網路連線速度慢最常見的狀況；部分電腦病毒的特性會消耗個人連線裝置的資源，也有部分電腦病毒的特性會佔用網路頻寬。一旦感染上前述之電腦病毒，都會造成網路連線速度變慢。建議使用者，定期進行更新掃毒軟體之病毒檔並定期進行掃毒。[硬碟檔案紊亂、常駐程式過多]過多的常駐程式與紊亂的硬碟檔案系統，都會造成電腦效能變差。建議使用者，定期進行磁碟重組與減少程式常駐。i.所謂常駐程式即是電腦一開啟則自動立即於電腦背景中保持運作之程式。ii.刪除常駐程式的方式：在程式集→啟動中將該程式捷徑刪除。iii.磁碟重組的方式：在程式集→附屬應用程式→系統工具→磁碟重組工具中進行。[防火牆與掃毒軟體設定不當]過於嚴謹的防火牆或是掃毒軟體的設定，可能造成使用者在瀏覽任何網頁時都先進行掃毒的動作。如此，就造成網頁顯示速度過慢而有網路連線慢的假象。[P2P軟體的濫用]P2P軟體的特性，會將常使用或使用端連線品質較優用戶的重要性提高，進而提升成為超級節點，作為其他用戶可以下載的中繼站。如此，成為超級節點的用戶，其網路頻寬都將分享成為別人下載的絕佳管道。建議使用者，使用完P2P軟體請隨手關閉以避免成為他人利用的途徑。[記憶體不足]目前的作業系統所需使用的資源越來越大，不足的硬體支援將不足以讓系統有效的運作，進而影響整體的效能。建議使用者，配置足夠的硬體設備。2、系統服務端服務擁擠線上遊戲網、線上訂票網、線上購物網、社群網站等為常見網站服務擁塞的族群。此部分僅能與業者反應改善別無他法。3、網路設備與實體線路[區域網路用戶端異常]若有使用IP分享器、集線器之使用者，可檢查該設備之燈號是否異常閃爍。上述狀況發生的原因可能為：i.設備異常：可嘗試電源重新插拔檢視是否恢復正常。ii.區域網路某用戶設備異常：在區域網路(實驗室、系)中，某用戶設備異常進行ARP攻擊，癱瘓網路效能。建議使用者，立即與網管人員聯絡以便查出異常之用戶。[對外網路設備或線路異常]排除上述之狀況後，尚無法改善網路的問題，則可能是對外網路發生異常。建議使用者，可以使用本文件有關瀏覽器檢測網路異常的方式，檢測是校園網路、學術網路或是學術網路之外的網路發生問題，或是直接利用命令提示字元輸入tracert指令，藉以查出對外網路線路於何處發生異常。,校園網路,false,false,校園網路
5f3e1882a9a4c23528871e07,國立高雄大學圖書資訊館,4,網路攻擊建議之處理步驟,"一般來說, 電腦資訊設備被駭客入侵時,入侵者通常會留下其他的後門,或者會修改您系統其他的設定檔,造成其他的損害, 即使是專家也不一定可以清除乾淨.所以我們建議您：(1)備份這台主機上的資料檔案.(2)將系統OS及全部的東西全部清乾淨重新安裝.(3)更新所有的OS及service的patch.(4)關閉系統不必要的 service 及 port.(5)放回備份的資料檔案. 恢復服務.當然可以再安裝簡易式的firewall會更好.最後記得定期檢查system log.這樣安全性可以提高許多. 也避免被當成攻擊的跳板.",校園網路,false,false,校園網路
5f3e1882a9a4c23528871e08,國立高雄大學圖書資訊館,5,詐騙 (Phishing)網頁建議之處理步驟,一般來說， 網頁被置換時，入侵者通常會留下其他的後門，或者會修改您系統其他的設定檔，造成其他的損害，即使是專家也不一定可以清除乾淨。所以建議您：(1)備份這台主機上的資料檔案，作為保全。(2)將系統OS及全部的東西全部清乾淨重新安裝。(3)更新所有的OS及service的patch。(4)關閉系統不必要的 service 及 port。(5)放回備份的資料檔案，恢復服務。(6)安裝簡易式的firewall會更好。(7)記得定期檢查system log。因詐騙(Phishing)網頁嚴重性極大，請您一定要重視此事件之嚴重性。,校園網路,false,false,校園網路
5f3e1882a9a4c23528871e09,國立高雄大學圖書資訊館,6,無線網路之流量限制,使用無線網路識別碼【iNUK_1x】及【iNUK_DEV】之無線網路服務，連線雖然不需要經過認證，但是請珍惜網路資源，合理的使用網路。無線網路與有線網路一樣都有流量之限制。流量之計算並不會與註冊帳號彙整計算，而是以每一個無線網路裝置為計算基準。,無線網路,false,false,無線網路
5f3e1882a9a4c23528871e0a,國立高雄大學圖書資訊館,7,iNUK_DEV的SSID適用對象有哪些？,本館所推出的【iNUK_DEV】無線網路識別碼適用對象說明如下：1、本身擁有多個行動裝置（如：筆記型電腦、手機、平版電腦等），又想免除裝置連網時需要認證時的困擾。若有以上之情形，可利用行動裝置先連線無線網路識別碼為【iNUK】之服務，利用認證介面勾選「註冊我的設備 / Register My Device」，認證過後即註冊成功。之後該行動裝置請改連無線網路識別碼為【iNUK_DEV】之服務，免認證即可使用。2、實驗室、研究室擁有無線網路印表機、無線網路攝影機或其他無線網路裝置，想要充分運用其無線網路之功能時。若有以上之情形，可先找到該裝置的MAC Address（無線網路卡位址），利用無線網路裝置管理系統之介面（http://auth.nuk.edu.tw/UserLogin.php），將該裝置的MAC Address登錄在系統內。,無線網路,false,false,無線網路
5f3e1882a9a4c23528871e0b,國立高雄大學圖書資訊館,8,校園iTaiwan無線上網服務,一、可使用iTaiwan無線上網之服務範圍圖書資訊大樓2F新書展示區、書報區等二、使用說明請確認您的上網裝置，如筆記型電腦、平板、電腦、智慧型手機等，需支援WiFi無線網路模式請開啟您所需上網裝置的「網路連線」選項後，完成無線網路設定如下2-1 若您的上網裝置為採用iOS軟體iTaiwan Step 2-12-2 若您的上網裝置為採用Android軟體iTaiwan Step 2-22-3 若您的上網裝置為筆記型電腦，請協助尋找該裝置的網路iTaiwan Step 2-3開啓任一瀏覽器連網後，自動重導至登入頁面，輸入手機號碼及無線上網密碼，即完成登入iTaiwan step 3若未申請帳號，需通過手機驗證程序如下:4-1 點選下方「立即申請」iTaiwan step 4-14-2 輸入手機號碼及檢核碼，四位數認證碼將會發送到您手機iTaiwan step 4-24-3 輸入簡訊認證碼、自訂無線上網密碼及電子郵件信箱iTaiwan step 4-34-4 帳號新增成功iTaiwan step 4-4登入及登出5-1 開啓任一瀏覽器連網後，自動重導至登入頁面，輸入手機號碼及無線上網密碼後，按下登入按鈕檢查認證。iTaiwan step 5-15-2 認證成功後，出現如何登出iTaiwan無線上網通知，即完成登入。iTaiwan step 5-25-3 在網址列輸入http://88.gov/即完成離線登出,無線網路,false,false,無線網路
5f3e1882a9a4c23528871e0c,國立高雄大學圖書資訊館,9,何謂無線網路漫遊？,「無線寬頻網路示範應用計畫」係工業局之專案計畫，是工業局為輔導WiFi產業發展的示範應用計劃，該專案自93年起~97年底止。教育部為強化台灣學術網路TANet無線網路漫遊交換的漫遊機制，已設立營運團隊與設備機房建立TANet無線網路漫遊交換中心。可參考網址：http://wifirc.niu.edu.tw/?page_id=6相關問題可洽 網路通訊組 Tel:分機 8742 Email:noc@nuk.edu.tw,無線網路,false,false,無線網路
5f3e1882a9a4c23528871e0d,國立高雄大學圖書資訊館,10,校園可使用無線網路的區域？,室內空間：各棟大樓的教學研究空間大部分皆可無線上網。相關問題可洽 網路通訊組 Tel:分機 8742 Email:noc@nuk.edu.tw,無線網路,false,false,無線網路
5f3e1882a9a4c23528871e0e,國立高雄大學圖書資訊館,11,學校無線網路基地台的SSID,本校由圖書資訊館所架設的無線網路基地台，不論室內型或是戶外型其SSID皆具一致性，說明如下： 為促使臺灣學術網路無線漫遊互聯互通及共用，教育部統一各校無線網路之無線網路識別碼(SSID)為「TANetRoaming」。本校配合教育部指示，自2014/08/01日起無線網路識別碼政策修改如下： 1、無線漫遊用戶：請使用【TANetRoaming】 之無線網路識別碼 2、校內無線網路用戶：請使用【iNUK 】之無線網路識別碼 另，本館因應手持式裝置之普及化，為方便校內使用者更方便使用無線網路，自2016/04/06日起新增無線網路識別碼： 3、校內無線網路用戶（加密傳輸）：請使用【iNUK_1x 】之無線網路識別碼，使用者只要經過一次的驗證過後，裝置將記錄認證之資料供往後認證用，不需再次認證 4、校內無線網路裝置：請使用【iNUK_DEV 】之無線網路識別碼，使用者只要經過註冊後的裝置（欲註冊請連線iNUK之SSID），不需做認證即可直接連線使用 相關問題可洽 網路通訊組 Tel:分機 8742 Email:noc@nuk.edu.tw,無線網路,false,false,無線網路
