_id,Question,Category
5f3e6f397993ee1e88a81baf,借書之冊數及期限為何？,120
5f3e6f397993ee1e88a81bb0,過期期刊放置何處？,246
5f3e6f397993ee1e88a81bb1,如何查詢期刊文獻資料？,246
5f3e6f397993ee1e88a81bb2,找不到館藏期刊怎麼辦？,246
5f3e6f397993ee1e88a81bb3,過期期刊可否外借？,246
5f3e6f397993ee1e88a81bb4,如何在校外使用資料庫 ？,88
5f3e6f397993ee1e88a81bb5,每種資料庫皆能在校外使用嗎？,88
5f3e6f397993ee1e88a81bb6,使用資料庫需要輸入帳號密碼嗎？,88
5f3e6f397993ee1e88a81bb7,如何閱讀電子期刊的全文影像？,88
5f3e6f397993ee1e88a81bb8,如何選擇適合的電子資源，找到較多切合需要的資料？,88
5f3e6f397993ee1e88a81bb9,可否加入遠距圖書服務系統之團體會員？,88
5f3e6f397993ee1e88a81bba,如何查詢本校博碩士論文？,88
5f3e6f397993ee1e88a81bbb,何處可找到本校研究所歷屆考古題？,88
5f3e6f397993ee1e88a81bbc,如何推薦圖書館採購新書？,34
5f3e6f397993ee1e88a81bbd,影印卡何處購買？,247
5f3e6f397993ee1e88a81bbe,影印機若無法操作如何處理 ?,247
5f3e6f397993ee1e88a81bbf,非專業書籍有點少，想要一些休閒性書籍，均找不到？,248
5f3e6f397993ee1e88a81bc0,過於破舊的書籍可更新,248
5f3e6f397993ee1e88a81bc1,建議增購相關管理、行銷、統計、美術、英語學習等方面專業館藏,248
5f3e6f397993ee1e88a81bc2,電腦書籍沒有更新，各類電腦書籍明顯缺少，無法借到書籍,248
5f3e6f397993ee1e88a81bc3,希望有一些書局排行榜之新書,248
5f3e6f397993ee1e88a81bc4, 期刊送廠商裝訂何時回館？,248
5f3e6f397993ee1e88a81bc5,申請研究小間，能回覆申請情況？,248
5f3e6f397993ee1e88a81bc6,寶山分館期刊架上名條沒有期刊名稱？,248
5f3e6f397993ee1e88a81bc7,週六、日能開放借光碟片？,248
5f3e6f397993ee1e88a81bc8,寶山與進德的沙發區耳機有的並無音量調節器？,248
5f3e6f397993ee1e88a81bc9,CD 是否可在其他樓層使用？,248
5f3e6f397993ee1e88a81bca,視聽室服務人員常找不到？,248
5f3e6f397993ee1e88a81bcb,寶山分館視聽設備不足？,248
5f3e6f397993ee1e88a81bcc,寶山分館期刊不足？,248
5f3e6f397993ee1e88a81bcd,建議於讀者檢索用電腦加裝 WORD 軟體,248
5f3e6f397993ee1e88a81bce,有些讀者檢索用電腦故障未修復,248
5f3e6f397993ee1e88a81bcf,不當使用檢索區電腦：不當使用電腦(如玩遊戲)，有些人很快被制止，有些人卻沒有,248
5f3e6f397993ee1e88a81bd0,寶山置物櫃是否用密碼鎖？,248
5f3e6f397993ee1e88a81bd1,占位子的問題？,248
5f3e6f397993ee1e88a81bd2,讀書地方的日光燈常，沒有換。（常看到壞掉的燈管在閃動）,248
5f3e6f397993ee1e88a81bd3,進館讀書的人多時，垃圾就非常恐怖,248
5f3e6f397993ee1e88a81bd4,門禁設置門桿的疑義？,248
5f3e6f397993ee1e88a81bd5,椅子會搖晃,248
5f3e6f397993ee1e88a81bd6,系統顯示可流通卻找不到書？,248
5f3e6f397993ee1e88a81bd7,書籍之到期日及預約、續借問題應說明清楚，否則被罰款都不清楚為什麼,248
5f3e6f397993ee1e88a81bd8,逾時通知單的疑義？,248
5f3e6f397993ee1e88a81bd9,預約書催還的疑義？,248
5f3e6f397993ee1e88a81bda,把光碟附在書後並編上條碼,248
5f3e6f397993ee1e88a81bdb,讀者使用自助借書機借書的的問題,248
5f3e6f397993ee1e88a81bdc,想要借的書不是本校圖書館的館藏，可透過何種方式取得？,71
5f3e6f397993ee1e88a81bdd,如何使用全國文獻傳遞服務（NDDS），申請館際合作？,71
5f3e6f397993ee1e88a81bde,如何辦理中部聯盟館借書證？其有效期限起迄為何？,71
5f3e6f397993ee1e88a81bdf,如何借用彰雲嘉大學校院聯盟借書證？如何使用？,71
5f3e6f397993ee1e88a81be0,是否可以自己到其他圖書館借閱所需圖書？,71
5f3e6f397993ee1e88a81be1,館際合作服務如何計費？,71
5f3e6f397993ee1e88a81be2,中、西文圖書放置何處？,232
5f3e6f397993ee1e88a81be3,圖書館四樓書庫的圖書分類及排序方式為何？,232
5f3e6f397993ee1e88a81be4,圖書館三樓書庫的西文圖書分類及排序方式為何？,232
5f3e6f397993ee1e88a81be5,圖書館地下一樓教材中心的教科書分類及排序方式為何？,232
5f3e6f397993ee1e88a81be6,圖書館二樓及三樓的論文分類及排序方式為何？,232
5f3e71077993ee1e88a81be7,本校畢業校友或退休人員可否進入圖書館?可否借書?可否使用電子資源?,64
5f3e71077993ee1e88a81be8,三民與民生校區圖書館的館藏可否代借代還?,64
5f3e71077993ee1e88a81be9,圖書借閱規則,64
5f3e71077993ee1e88a81bea,視聽借閱規則,64
5f3e71077993ee1e88a81beb,如何在校內外使用【試用資料庫】?,64
5f3e71077993ee1e88a81bec,如何從校外連線使用資料庫?請登入【電子資源整合查詢系統】,64
5f3e71077993ee1e88a81bed,如何使用校內無線上網?,64
5f3e1649a9a4c23528871de7,我要在哪裡借預約書？,183
5f3e1649a9a4c23528871de8,我找不到我想借的書，怎麼辦？,183
5f3e1649a9a4c23528871de9,如何申請Netlibrary免費帳號？,249
5f3e1649a9a4c23528871dea,如何在圖書館裡面使用筆記型電腦上網？ ,250
5f3e1649a9a4c23528871deb,登入嘉大博碩士論文系統時忘了帳號、密碼怎麼辦？ ,135
5f3e1649a9a4c23528871dec, 蘭潭校區學生欲觀賞民雄館藏之視聽資料要如何辦理？  ,251
5f3e1649a9a4c23528871ded, 視聽資料可於非借閱館歸還嗎?,251
5f3e1649a9a4c23528871dee,讀者可以帶自己的(家用版)視聽資料到館觀賞嗎？  ,251
5f3e1649a9a4c23528871def, 如何線上申請館際借書及複印？,71
5f3e1649a9a4c23528871df0,館際合作有哪些服務？,71
5f3e1649a9a4c23528871df1,如何申請校區互借？,183
5f3e1649a9a4c23528871df2,如何預約圖書？,183
5f3e1649a9a4c23528871df3, 論文上傳後如何得知論文審核結果？多久會收到審核通知單？,135
5f3e1649a9a4c23528871df4,授權書以何版本為準？又可於何處取得呢？,135
5f3e1649a9a4c23528871df5, 為什麼不能在電腦檢索區使用文書處理軟體、打BBS及E-Mail？  ,250
5f3e1649a9a4c23528871df6,每冊電子書有限制同時使用的人數嗎？,249
5f3e1649a9a4c23528871df7, 每人最多可借閱幾冊電子書呢？借期又是多久呢？,249
5f3e1649a9a4c23528871df8,使用電子書須先申請帳號嗎？,249
5f3e1649a9a4c23528871df9, 我想要推薦圖書館購買圖書，請問有哪些推薦管道呢？,34
5f3e1649a9a4c23528871dfa,什麼人可以使用研討室？,252
5f3e1649a9a4c23528871dfb,研究小間為什麼無法開放大學部學生使用？,181
5f3e1649a9a4c23528871dfc, 本校圖書館沒有的圖書，可否至其他圖書館借閱？,71
5f3e1649a9a4c23528871dfd,在校外可以使用電子期刊或資料庫嗎？如何設定呢？  ,253
5f3e1649a9a4c23528871dfe, 過期報紙會保存多久？,254
5f3e1649a9a4c23528871dff, 如何找尋期刊資料？,192
5f3e1649a9a4c23528871e00, 圖書館的哪些資料不可外借？ ,183
5f3e1649a9a4c23528871e01,我想借的書放在蘭潭館密集書庫，我要如何取書？,183
5f3e1649a9a4c23528871e02,畢業校友可以借書嗎？,183
5f3e1649a9a4c23528871e03,校外人士可以進館嗎？可以借書嗎？ ,184
5f1ef16ddab6ca194090623c,請問圖資館的開館時間？,255
5f1ef16ddab6ca194090623d,我想前往I讀書中心溫書。K書，可是中心的入口處在那裡？,255
5f1ef16ddab6ca194090623e,請問要怎麼申請借閱圖資館五樓多媒體中心的團體視聽室、二樓的崇發廳呢?,255
5f1ef16ddab6ca194090623f,請問傑出校友─陳忠藏作品展示時間、地點是？,255
5f1ef16ddab6ca1940906240,請問老師課堂中所指定的教科書，博碩士論文，與學校老師的著作，還有各類語言字詞典、百科全書、圖鑑等我可以在那裡看到？,255
5f1ef16ddab6ca1940906241,請問一次可以借幾本書？可以借多久？,256
5f1ef16ddab6ca1940906242,已借的圖書快到期了，想續借，如何辦理？,256
5f1ef16ddab6ca1940906243,為什麼明明電腦顯示書「仍在館內」，我找遍所有的書架卻都找不到？,256
5f1ef16ddab6ca1940906244,借閱中圖書，如何辦理預約？,256
5f1ef16ddab6ca1940906245,如何知道所預約圖書已回館及如何借取？,256
5f1ef16ddab6ca1940906246,新書展示架上的書，可不可以借閱？,256
5f1ef16ddab6ca1940906247,是否可以開放給校外人士借書呢？？,256
5f1ef16ddab6ca1940906248,我想看電影、教學性視聽資料光碟影片可否借用？,256
5f1ef16ddab6ca1940906249,我在圖書館借的書丟了怎麼辦？,256
5f1ef16ddab6ca194090624a,我丟了向圖書資訊館借的書，需要賠償，卻不知要到那裡購買該書？,256
5f1ef16ddab6ca194090624b,聽說「個人書房」可以知道個人的借閱與推薦圖書狀況，也可以進行圖書續借，請問登入的帳號、密碼是？,256
5f1ef16ddab6ca194090624c,請問閉館時可以還書嗎？圖資館有提供還書箱服務嗎？,256
5f1ef16ddab6ca194090624d,請問我該如何知道投入還書箱的書，是否已經還書？,256
5f1ef16ddab6ca194090624e,電子資料庫可以申請向外館申請館際合作付費取得嗎？,257
5f1ef16ddab6ca194090624f,只能在校園網路查詢之資料庫，可否在家裡使用？,257
5f1ef16ddab6ca1940906250,學校訂購的線上資料庫是否一定要到圖書資訊館才可使用？,257
5f1ef16ddab6ca1940906251,有沒有我們系所領域相關可使用的電子資源？可在哪裏找的到？,257
5f1ef16ddab6ca1940906252,在校園中使用資料庫欲下載全文電子期刊時，出現要求輸入帳號／密碼的畫面，請問我該如何處理？,257
5f1ef16ddab6ca1940906253,我是校外讀者，因研究需要，可以申請貴校的電子資料庫校外連線帳號嗎？,257
5f1ef16ddab6ca1940906254,請問我想要看最新一期期刊，可以在那裡看到？,258
5f1ef16ddab6ca1940906255,我可以借期刊嗎？,258
5f1ef16ddab6ca1940906256,圖書資訊館沒有我需要的期刊，怎麼辦？,258
5f1ef16ddab6ca1940906257,請問去年的期刊在那裡？,258
5f1ef16ddab6ca1940906258,我想找的期刊，在架上卻找不到？,258
5f1ef16ddab6ca1940906259,如何推薦圖資館訂購新期刊？,258
5f1ef16ddab6ca194090625a,請問報紙在那裡？有保留過期報紙嗎？,258
5f1ef16ddab6ca194090625b,圖書資訊館的影印服務？,258
5f1ef16ddab6ca194090625c,我可以掃描書本或期刊嗎？,258
5f1ef16ddab6ca194090625d,我想要複印國內某大學的碩士論文，請問該如何使用？,259
5f1ef16ddab6ca194090625e,我想向其他圖書館申請影印文章，請問該如何辦理？,259
5f1ef16ddab6ca194090625f,我想去其他學校圖書館入館借書，有哪些館際合作借書証可申請，請問該如何辦理？,259
5f1ef16ddab6ca1940906260,聽說申請「東部地區大學校院圖書館互惠借書服務」之個人資料授權 ，即可以本館証件進出各合作館或借閱館藏？,259
5f1ef16ddab6ca1940906261,請問校外人士如何換證入館閱讀？,260
5f1ef16ddab6ca1940906262,請問我是校友，該如何辦理校友借書證呢？,260
5f1ef16ddab6ca1940906263,請問研究生到圖資館辦理博碩士論文離校手續時，應該注意哪些事項？,260
5f1ef16ddab6ca1940906264,我要怎麼向圖資館推薦圖書？,261
5f1ef16ddab6ca1940906265,我向圖資館推薦的書或視聽資料，如何知道是否已買進來了？,261
5f1ef16ddab6ca1940906266,我想要瞭解各系之圖書經費分配及運用狀況，從那裡可以查得？,261
5f1ef16ddab6ca1940906267,圖書從處理到上架經過什麼流程？需要多久時間？,262
5f1ef16ddab6ca1940906268,如何可以儘快借到“完編待送”及“移送閱覽”中的圖書資料？,262
5f1ef16ddab6ca1940906269,請問我有幾本書想要送給圖書館我要送去那裡呢？,263
5f1ef16ddab6ca194090626a,請問我有二本書想要送給學校，是否有感謝狀？,263
5f1ef16ddab6ca194090626b,圖書資訊館工讀申請辦法？,264
5f1ef16ddab6ca194090626c,請問我想到圖資館當志工，要和誰聯絡?,264
5f204e1ddab6ca1940906289,怎麼找不到這本期刊？,265
5f204e1ddab6ca194090628a,我找不到「Time」的過期雜誌，一本都沒有，從暑假來幾個月，有空就會來找，可是一直都沒有！請問還在處理嗎？或者是什麼原因把他收起來了？我想借來看看～～,265
5f204e1ddab6ca194090628b,怎麼找電子期刊？,265
5f204e1ddab6ca194090628c,我人在校外，想找一本電子期刊，但不知道要那個資料庫才有提供這個期刊的全文？,265
5f204e1ddab6ca194090628d,訂購中是什麼意思?,265
5f204e1ddab6ca194090628e,請問借閱狀態顯示訂購中是代表已經確定在訂購了嗎？ 還是還在討論要不要訂購呢？,265
5f204e1ddab6ca194090628f,如何查圖書館有什麼視聽資料？,265
5f204e1ddab6ca1940906290,有沒有辦法查圖書館全部的視聽資料有什麼？,265
5f204e1ddab6ca1940906291,圖書館有沒有收藏這個期刊的過刊？,265
5f204e1ddab6ca1940906292,想找1991-1998的西文期刊Journal of biological chemistry 可是找不到？,265
5f204e1ddab6ca1940906293,尋書中是什麼意思?,265
5f204e1ddab6ca1940906294,請問圖書/視聽資料查詢結果， 館藏狀況為「尋書中」是什麼意思呢？,265
5f204e1ddab6ca1940906295,如何以索書號查詢？,265
5f204e1ddab6ca1940906296,我只記得書的索書號， 但忘記這是哪本書了， 請問有辦法幫我查出這本書的資料嗎？,265
5f204e1ddab6ca1940906297,圖書館應該有這本書，為什麼查不到資料呢？,265
5f204e1ddab6ca1940906298,我明明記得圖書館有'紅樓夢人物之謎'這本書，可是以書名查都查不到？,265
5f204e1ddab6ca1940906299,視聽資料不可續借嗎？,266
5f204e1ddab6ca194090629a,一般圖書無人預約，在到期七天內可線上續借。為何視聽資料無法線上續約，一樣是無人預約的情況下，因為有事不能回花蓮，不知道要怎麼辦理續約手續？,266
5f204e1ddab6ca194090629b,無法線上續借？,266
5f204e1ddab6ca194090629c,無法進入讀者線上續借、預約網頁辦理續借時，該怎麼辦？,266
5f204e1ddab6ca194090629d,如何預約「編目中」圖書？,266
5f204e1ddab6ca194090629e,請問要如何預約「編目中」的圖書及視聽資料？編目中的書何時會在書架上呢？,266
5f204e1ddab6ca194090629f,為何被停止預約權利？預約沒借的後果？,266
5f204e1ddab6ca19409062a0,想請問「預約通知未取已取消預約權限」這樣的罰則，要多久才能再預約書呢？需要辦理何種手續才能復權？還有這類的罰則，在圖書館的網頁哪裡可以找得到，謝謝。,266
5f204e1ddab6ca19409062a1,何時可借預約書？,266
5f204e1ddab6ca19409062a2,請問「預約待取」的書籍在預約人未領取多久後才會重新上架？謝謝答覆。,266
5f204e1ddab6ca19409062a3,忘記續借/預約密碼？,266
5f204e1ddab6ca19409062a4,我忘記我的密碼了，該如何處理？,266
5f204e1ddab6ca19409062a5,校外人士可否預約？,266
5f204e1ddab6ca19409062a6,我是外校的學生，請問如何預約「已點收」的書？,266
5f204e1ddab6ca19409062a7,可以預約多少本書？,266
5f204e1ddab6ca19409062a8,請問預約書有冊數的限定嗎？,266
5f204e1ddab6ca19409062a9,如何預約書？,266
5f204e1ddab6ca19409062aa,我是本校大學部學生，有以下問題，若是要使用線上預約功能，已往未曾申請或使用過，是否要填寫申請單？,266
5f204e1ddab6ca19409062ab,如何借教師指定參考書？,267
5f204e1ddab6ca19409062ac,請問如何借閱「教師指定參考書」？,267
5f204e1ddab6ca19409062ad,圖書館接受贈書嗎？,112
5f204e1ddab6ca19409062ae,請問可以捐書給圖書館嗎？ 有什麼原則呢？ 謝謝。,112
5f204e1ddab6ca19409062af,影印資料的費用與方式？,268
5f204e1ddab6ca19409062b0,要怎樣影印？影印一張多少錢？,268
5f204e1ddab6ca19409062b1,影印卡故障了，怎麼辦？,268
5f204e1ddab6ca19409062b2,請問若影印卡因不明原因不能用了要如何處理？,268
5f204e1ddab6ca19409062b3,列印資料的費用與方式？,268
5f204e1ddab6ca19409062b4,要怎樣列印？列印一張多少錢？,268
5f204e1ddab6ca19409062b5,有沒有提供彩色影印或列印？,268
5f204e1ddab6ca19409062b6,期刊不能借出去，我想影印彩色圖片，怎麼辦？,268
5f204e1ddab6ca19409062b7,影印機故障？,268
5f204e1ddab6ca19409062b8,昨晚在三樓印資料，三樓的影印機好像都壞了，另外，二樓左側的影印室(靠共科大樓)對於壞掉的影印機為啥會鎖起來？希望能盡早通知廠商修理，並能請廠商提供販售有更高印量的影印卡。謝謝。,268
5f204e1ddab6ca19409062b9,如何在校外使用資料庫？,269
5f204e1ddab6ca19409062ba,我想在校外使用學校訂的資料庫，人不在校內要如何申請呢？,269
5f204e1ddab6ca19409062bb,要怎樣使用資料庫才不犯法呢？,269
5f204e1ddab6ca19409062bc,我想請問一下資料庫的規定 ：不得列印及下載整份期刊、圖書、會議記錄、報告、說明書...等。請問有限定下載的頁數OR百分比嗎？ 還是只要是一頁一頁下載就可以了呢？不得將資料庫任何內容，如文字、圖表或版權聲明加以編輯、引伸，或以任何形式與其他資料組合。意思是說論文內容不能引用資料庫或期刊的內容嗎？ 還是引用有特殊規定？謝謝！,269
5f204e1ddab6ca19409062bd,使用IEL為何要帳號密碼？,269
5f204e1ddab6ca19409062be,我是電機所學生，在實驗室開啟IEL資料庫時，對方網頁會要求輸入user name和password，一般而言並不會發生這種問題。請問我該如何解決呢？,269
5f204e1ddab6ca19409062bf,使用資料庫需要什麼帳號和密碼？,269
5f204e1ddab6ca19409062c0,我常碰到想使用資料庫，卻因沒有帳號密碼而不得其門而入的窘境，想請問學校：到底帳號跟密碼是什麼？ 感謝您的解答。,269
5f204e1ddab6ca19409062c1,校外使用資料庫無法連線，怎麼辦？,269
5f204e1ddab6ca19409062c2,為何這個暑假在校外要連上學校資料庫經常故障， 而且經常是在星期四到下星期一或二？,269
5f204e1ddab6ca19409062c3,如何下載全文閱讀軟體，例如PDF檔？,269
5f204e1ddab6ca19409062c4,我想要下載論文全文PDF檔，但是我沒有這個程式，請問一下要如何才能開啟？,269
5f204e1ddab6ca19409062c5,如何使用台灣經濟新報資料庫呢？,269
5f204e1ddab6ca19409062c6,我住宿舍，想使用台灣經濟新報資料庫，也安裝了TTS LINK，請問是不是還要設代理伺服器，如要設的話，網址和PORT要設多少？謝謝！,269
5f204e1ddab6ca19409062c7,為何在國家圖書館網頁還找不到我的論文全文？,270
5f204e1ddab6ca19409062c8,我是已辦妥畢業的研究生，但在國家圖書館碩博士網頁為何找不到自己的碩士論文呢 ？,270
5f204e1ddab6ca19409062c9,如何取得東華大學的論文全文？,270
5f204e1ddab6ca19409062ca,我是外校的學生， 請問要如何查貴校的論文？,270
5f204e1ddab6ca19409062cb,論文上傳的密碼是什麼？,270
5f204e1ddab6ca19409062cc,我無法進入系統上傳我的論文，畫面顯示學號及密碼其中有錯誤，我忘了密碼，怎麼辦？,270
5f204e1ddab6ca19409062cd,可以在校外上傳論文嗎？,270
5f204e1ddab6ca19409062ce,請問論文轉成pdf檔是否一定要在學校的圖書館、電算中心及所辦進行？請問在校外如何處理？,270
5f204e1ddab6ca19409062cf,校友可借視聽資料嗎？,23
5f204e1ddab6ca19409062d0,請問校友如何借閱視聽資料？,23
5f204e1ddab6ca19409062d1,還書後可馬上再借嗎？,23
5f204e1ddab6ca19409062d2,拿書去櫃檯歸還可以直接再借嗎？還是說要等圖書館把書上架之後才可以外借？,23
5f204e1ddab6ca19409062d3,可借參考書嗎？,23
5f204e1ddab6ca19409062d4,能否建議有複本的參考書改列為一般圖書呢？圖書館對參考書與非參考書兩者的分類較為嚴格，所以造成一些圖書可能應屬於類書或是文獻資料的部分，也被安置在參考書區了，但在寫作論文或是報告的時候往往需要該筆圖書，礙於頁數也不太可能全本複印下來，故學生希望能夠建議，將部分有複本的參考書，如「中國歷史地圖集」等，安置於一般圖書類，使學生得以外借呢？謝謝。,23
5f204e1ddab6ca19409062d5,圖書沒人借，卻找不到？,23
5f204e1ddab6ca19409062d6,為何在架上找不到「在架」的書？是否遺失了呢？,23
5f204e1ddab6ca19409062d7,光碟片為何不能一次借出一套？,23
5f204e1ddab6ca19409062d8,很多電影的vcd或dvd都是兩片裝，為何不能依照原包裝一起出借呢？,23
5f204e1ddab6ca19409062d9,如何借教師指定參考書？,23
5f204e1ddab6ca19409062da,請問如何借閱「教師指定參考書」？,23
5f204e1ddab6ca19409062db,什麼是專案計畫借書？會再買嗎？,23
5f204e1ddab6ca19409062dc,請問一下用為專案計劃用書是什麼意思呢？那是否我們就不能借閱了呢？而且借用到期日在數年後，所以請問圖書館是否有因應措施如再購買一本...等，或者可否說明此書用在何處？謝謝。,23
5f204e1ddab6ca19409062dd,已還書，為何還收到到期通知？,23
5f204e1ddab6ca19409062de,我今天已經拿書去還了喔，為什麼還會收到催還/到期通知？請代為查明情形，謝謝。,23
5f204e1ddab6ca19409062df,應屆畢業生可借書到何時？,23
5f204e1ddab6ca19409062e0,請問應屆畢業生使用圖書館的權利到什麼時候呢？,23
5f204e1ddab6ca19409062e1,閉館時如何還書？可寄回還書嗎？,23
5f204e1ddab6ca19409062e2,我有一本書12月31日到期，由於今天要回家，幾天後才會回來，趕去圖書館的還書箱要還書，竟然發現還書箱竟鎖在裡面，這樣怎麼假日還書？由於找不到人代還，可否將此書罰鍰到今天元月一日，下禮拜二回來再還書呢？,23
5f204e1ddab6ca19409062e3,光碟片為何看不到劇情結局？,23
5f204e1ddab6ca19409062e4,《亂世佳人》DVD播放完後故事還沒結束，以為自己漏借了V.2，可是館內資料查詢的結果卻是只有這1片。如果資料損壞也會有清單，但《亂世佳人》真的就只有一片，是不是哪裡弄錯了？？,23
5f204e1ddab6ca19409062e5,如何借尋書中的資料？,23
5f204e1ddab6ca19409062e6,請問如何借閱「尋書中」？我已經先預約了？,23
5f204e1ddab6ca19409062e8,圖書沒人借，卻找不到？,271
5f204e1ddab6ca19409062e9,為何在架上找不到「在架」的書？是否遺失了呢？,271
5f204e1ddab6ca19409062ea,如何預約「編目中」圖書？,271
5f204e1ddab6ca19409062eb,請問要如何預約「編目中」的圖書及視聽資料？編目中的書何時會在書架上呢？,271
5f204e1ddab6ca19409062ec,什麼是教師教學借閱視聽資料？,272
5f204e1ddab6ca19409062ed,我要借一片DVD，為什麼要等快一個月，不是規定只能借10天嗎？,272
5f204e1ddab6ca19409062ee,因為準備教學，要如何借視聽資料呢？,272
5f204e1ddab6ca19409062ef,我想先準備教材，可是只能借4片，想多借一些，不知有什麼辦法？謝謝～,272
5f204e1ddab6ca19409062f0,一本書只丟掉其中的附件怎麼賠?,273
5f204e1ddab6ca19409062f1,請問一本書只丟掉其中的附件怎麼賠?另如果丟掉中的DVD的附冊怎麼辦？是否要賠整套呢？ ？,273
5f204e1ddab6ca19409062f2,辦了賠書手續，還會有逾期罰款嗎？還可以再借書嗎？,273
5f204e1ddab6ca19409062f3,請問我己經辦了賠書手續，在買到書前，逾期罰款會不會一直算下去？我還可以借別的書嗎？謝謝！,273
5f204e1ddab6ca19409062f4,為何收賠書處理費？找到原書時，會不會退費？,273
5f204e1ddab6ca19409062f5,為什麼要自己去買書賠？,273
5f204e1ddab6ca19409062f6,為何先要自己去買書，讓圖書館買，再付錢不就行了嗎？,273
5f204e1ddab6ca19409062f7,如果買不到書，怎麼辦？,273
5f204e1ddab6ca19409062f8,我去出版社問了，現在這本書已經絕版了，買不到，怎麼辦呢？,273
5f204e1ddab6ca19409062f9,書丟(壞)了，怎麼辦？,273
5f204e1ddab6ca19409062fa,我一直找不到書，但快到期了，因為有人預約，又不能續借，怎麼辦？,273
5f204e1ddab6ca19409062fb,辦理賠書手續，又找到原書，怎麼辦？,273
5f204e1ddab6ca19409062fc,我已經繳錢辦了賠書，可是又找到這本書，怎麼辦？可以退錢嗎？,273
5f204e1ddab6ca19409062fd,一套書丟了一冊，怎麼賠？,273
5f204e1ddab6ca19409062fe,丟掉一套書中的一冊時，如何賠書？如果不零售單冊，是否要賠整套呢？如果已經買不到圖書館藏的舊版，目前僅能買到新版，怎麼辦？,273
5f204e1ddab6ca19409062ff,視聽資料代購金為什麼那麼貴？,273
5f204e1ddab6ca1940906300,我買DVD或VCD都只要幾百元，為什麼要收三千元的代購金？,273
5f204e1ddab6ca1940906301,圖書館可以無線上網嗎？,274
5f204e1ddab6ca1940906302,想請問一下，圖書館是否有提供無線上網服務呢？,274
5f204e1ddab6ca1940906303,圖書館有置物櫃可以使用嗎？要如何借用呢？,275
5f204e1ddab6ca1940906304,我帶了很多東西到圖書館去找資料，能否有個地方讓我暫時放置呢？,275
5f204e1ddab6ca1940906305,已還書，為何還收到到期通知？,276
5f204e1ddab6ca1940906306,我今天已經拿書去還了喔，為什麼還會收到催還通知？請代為查明情形，謝謝。,276
5f204e1ddab6ca1940906307,沒收到提醒到期的e-mail,276
5f204e1ddab6ca1940906308,我沒收到系統到期日前四天的提醒到期通知信，導致圖書逾期，是否可以查驗一下系統？,276
5f204e1ddab6ca1940906309,什麼是寒(暑)假優惠借期？,277
5f204e1ddab6ca194090630a,放暑假了，我想把書借回家，又不可能在假期中間回校還書，有沒有什麼辦法？需要特別申請嗎？,277
5f204e1ddab6ca194090630b,優惠借期的借期是多長？,277
5f204e1ddab6ca194090630c,貴館說優惠借期到開學後七天，但我開學前一天回校時才借的，只能借八天嗎？,277
5f204e1ddab6ca194090630d,放假時逾期罰款怎麼計算？,277
5f204e1ddab6ca194090630e,我把書帶回家了，無法續借，還有好多天才會回學校，能不能少繳一些逾期罰款呀？,277
5f204e1ddab6ca194090630f,放假期間還可以預約嗎？怎麼借書呢？,277
5f204e1ddab6ca1940906310,放假期間還可以預約圖書嗎？如果回家後才收到借書通知，怎麼借書？如果沒借，有什麼罰款嗎？,277
5f204e1ddab6ca1940906311,我也可以用優惠借期嗎？能借些什麼？,277
5f204e1ddab6ca1940906312,我又看到優惠借期的公告，學生和老師都可以借嗎？我想借書和DVD回家看，可不可以呢？,277
5f204e1ddab6ca1940906313,書要全部還清才能適用優惠借期嗎？要把書會還清才能註冊嗎？,277
5f204e1ddab6ca1940906314,是不是要全部還書後才能辦優惠借期？註冊前是不是要把書還淸才能註冊呀？,277
5f204e1ddab6ca1940906315,閉館時無法還書，開館時再還，還要收逾期罰款嗎？,277
5f204e1ddab6ca1940906316,我沒注意圖書館暑假期間星期五晚上沒開館，但星期六和星期日又閉館，無法還書，還要繳逾期罰款嗎？,277
5f204e1ddab6ca1940906317,怎樣薦購圖書？,278
5f204e1ddab6ca1940906318,我是企研所學生， 想瞭解圖書館對於推薦購書的程序與相關規定、內容，煩請回覆！謝謝！,278
5f204e1ddab6ca1940906319,復學後為何還不能借書？,29
5f204e1ddab6ca194090631a,我已在這學期復學了，為何圖書館登錄還是「休學」中？麻煩幫我查詢一下。,29
5f204e1ddab6ca194090631b,校外人士辦證要那魔貴嗎？,29
5f204e1ddab6ca194090631c,貴校圖書館對於花蓮縣市民要申請借閱證所需的工本費有點太貴，希望貴單位可以把工本費的價錢再訂低一點。,29
5f204e1ddab6ca194090631d,校外人士可以進館和借書嗎？,29
5f204e1ddab6ca194090631e,請問不是東華師生的人，要如何申辦貴館的借書證？以及若沒有借書證是否可入館內閱覽圖書？,29
5f204e1ddab6ca194090631f,學分班學生要如何辦證？,29
5f204e1ddab6ca1940906320,請問學分班學生如何辦理閱覽證？,29
5f204e1ddab6ca1940906321,什麼是微縮資料？要如何借閱呢？,279
5f204e1ddab6ca1940906322,我查本館期刊，發現上面標示「微縮」，請問要如何借閱？,279
5f204e1ddab6ca1940906323,如何列印或儲存微縮資料？,279
5f204e1ddab6ca1940906324,請問列印「微縮」資料一頁要多少錢？,279
5f204e1ddab6ca1940906325,為何東區圖書已於櫃台歸還，但仍收到逾期通知信?,71
5f204e1ddab6ca1940906326,如何續借東區各館圖書?,71
5f204e1ddab6ca1940906327,館合系統借書還書時已逾期，應如何付罰款？,71
